ID,Prediction
1,0.2781852134600437
2,-0.11482604542180333
3,0.24706643787058002
4,0.14577599660466806
5,0.10687570651189765
6,-0.1347094264630046
7,0.18101487026554647
8,0.4000119003325962
9,0.49292240140829363
10,0.6279269863652823
11,0.0013356947022655358
12,0.2480432370816465
13,0.39437457298353357
14,0.7242231111122617
15,-0.028559161133896727
16,0.25510862843049076
17,0.1892510591897289
18,0.40469633353271495
19,0.4844477799470116
20,0.1109117804597205
21,0.3231224383833348
22,0.3105664590140318
23,0.6235771524570067
24,0.623254062075957
25,-0.10646408502251634
26,0.3209801903516399
27,0.2021462493720818
28,0.20363843216899097
29,0.18840752601506716
30,0.39817356785203284
31,0.2426198770439984
32,0.13199195699389193
33,0.12299143157266748
34,0.025783364832240738
35,0.2576805728371032
36,0.2536578175478088
37,-0.13234722087233636
38,0.24147284767113297
39,0.30582585968173226
40,0.656162006094306
41,0.6341365441008904
42,0.006383102516405462
43,0.48332120592972455
44,0.34719731700464446
45,0.05564373354990519
46,-0.08202977966967492
47,-0.22129280679256366
48,0.4294581662954916
49,0.20518052870322495
50,0.28207520865486885
51,-0.19207861237256998
52,0.016201482591520988
53,0.3538316662765302
54,0.4047909879459185
55,0.4404611567495574
56,0.2990303263652431
57,0.28342132630009903
58,0.27565686439327153
59,0.46676308227131713
60,0.54916323709418
61,0.09105016568004864
62,0.6488338940797451
63,0.05193303384181866
64,-0.11267568101339862
65,0.08137211052709875
66,-0.008879264143424437
67,1.364773150052951
68,0.30069551152640783
69,-0.02552743693345544
70,-0.0514771879653957
71,-0.13999094963378816
72,0.4738451221140745
73,0.09890722572945947
74,0.1877888248817356
75,0.4481293186156358
76,0.057046703186037884
77,-0.19541966986356757
78,-0.050272941964265294
79,0.5673276488505077
80,0.006289053878342277
81,0.2561189403888937
82,0.05378402946027622
83,0.13585504816013694
84,0.08382695041671362
85,0.17080038761646718
86,0.8474038469112448
87,0.2922699504086578
88,0.03359716903577997
89,0.3591452375467187
90,0.5464425259872823
91,0.3663768976212346
92,0.838346015885366
93,-0.07032339950390049
94,0.09473910968251792
95,0.32491789842942864
96,0.4822411551918092
97,0.07082450761365593
98,-0.08285918805782994
99,0.25166121067652364
100,0.3008488225042244
101,0.5821482792756767
102,0.1531786235872401
103,0.2564598146817305
104,0.3869897242722335
105,0.7153954448596812
106,0.1182654187177608
107,0.20438815486163953
108,0.03924392800263668
109,0.3027148988108114
110,0.1832076514461683
111,0.09615276907746012
112,-0.08349887913138469
113,0.08440044435982591
114,0.1183904738683638
115,0.36842109501594056
116,0.2145832782155375
117,-0.07569073172155219
118,-0.1428367504716665
119,0.0965665207820251
120,0.2636495485201038
121,0.6841500868743599
122,0.2062549652176896
123,0.6635077891099901
124,0.35484803751357785
125,0.8498241229359489
126,0.027122007176759444
127,0.28006504752938977
128,0.38954458504307193
129,0.24267813326924947
130,0.29339287600320224
131,0.5193099475550333
132,0.4121876460625985
133,0.36270241033947503
134,0.6614761706658818
135,0.19388216837511435
136,0.1553359996703128
137,-0.28525329008933786
138,0.025659270854557104
139,0.11019023938697518
140,0.03183885329824415
141,0.41060062092336336
142,0.15355680695204643
143,0.09148024280015613
144,0.26794855213489277
145,0.24800823019347246
146,0.44718994793794936
147,-0.0026891900849747574
148,0.25025033285433035
149,0.5423671116112072
150,0.12839851350726328
151,0.34850103967729906
152,0.4495094441933009
153,0.2144506294481428
154,0.28772995835814197
155,0.49544748837435826
156,0.5734013438179542
157,0.3148994981110046
158,-0.04148813986797786
159,-0.050451555476595356
160,0.5701637033365816
161,0.6936783411045218
162,0.37748589671257027
163,0.01300423082423463
164,0.08237654202830266
165,-0.006475058952851248
166,0.4746405038100142
167,0.3283784955108705
168,0.3022900788494043
169,0.0018971851521315253
170,0.21668712532078765
171,0.7168036098076734
172,0.05024826272856092
173,0.2153942904806448
174,0.10492133523072683
175,0.16176034354150493
176,0.42149224979564737
177,0.19113431359503097
178,0.3534527435300643
179,0.1374260393472685
180,0.028016522591179094
181,0.46422679772486664
182,0.24027105274670316
183,0.10763730411056971
184,0.28444400464929714
185,-0.10695409861885535
186,-0.06281574798191897
187,-0.03931172605712374
188,-0.09295910432887072
189,0.15817763766813675
190,-0.0797219928581307
191,0.21244083774447514
192,0.3648069252440128
193,0.3512900766819123
194,0.6579009577960974
195,0.29949836462665386
196,0.2344187190224482
197,0.5257702778182947
198,-0.2559991507017584
199,0.37982644248724134
200,0.31733887727513826
201,0.1421828845917203
202,0.394291094876881
203,-0.04361325877904362
204,0.2081792951172886
205,0.03761243794990232
206,0.38890062154890764
207,0.409431298384294
208,0.09374039064991813
209,0.5515429784093625
210,-0.3326294393456909
211,-0.0026014154557755798
212,0.3101525806494899
213,-0.0024005144931543154
214,0.13851809616080785
215,0.12675808945054004
216,0.36158728750024416
217,0.046672743916920584
218,0.18659770241951218
219,-0.40719257107691353
220,0.6967969687131697
221,0.34120775622015803
222,-0.17028358548611738
223,0.16756181782684448
224,1.4814948085451107
225,0.3226418868955552
226,0.05797680677668354
227,-0.20056619534206793
228,0.11255854722599248
229,-0.10002059632471454
230,0.32112279841560565
231,0.8498733095772539
232,0.19277821725380573
233,0.5633653237316111
234,0.3034215226994907
235,0.5834011740213476
236,0.4014587100137652
237,0.21753140649114147
238,0.3671320793469126
239,0.2797344062269263
240,-0.2348010629060872
241,0.41093417621712547
242,-0.13464017518192467
243,0.1137480045554067
244,0.22902696446855292
245,0.25131401408988907
246,0.644422285766032
247,0.008437991626525865
248,0.6879074716244664
249,0.33603651357485537
250,0.47802327114083637
251,0.03553542630702328
252,0.3830376012437111
253,0.1320363885897804
254,-0.018153239418801093
255,0.30044704221192725
256,0.16920989446916004
257,0.3115963368527448
258,0.3172982891780658
259,0.5067508760509665
260,-0.21136385921938025
261,0.31108640822766886
262,0.3583773397211349
263,-0.21682776476056095
264,0.4081652885000088
265,0.12661018242592242
266,0.09664586235697084
267,0.061678529316747374
268,0.6968778650065016
269,-0.04635011273996564
270,0.04759948759273974
271,0.43273202981087816
272,0.11836932311402881
273,-0.02384042517901
274,0.2045651815633456
275,0.1706637870010718
276,0.27656789108474067
277,0.32077568608072127
278,0.06925707148683691
279,0.1621097112721236
280,0.28038493073479276
281,0.6619783233342145
282,0.21128620166288276
283,0.2452430009817576
284,0.05794737922616017
285,0.28330828596085333
286,0.37685615599374744
287,0.40467131840385684
288,0.5046308160939645
289,0.07262952146186213
290,0.37788474195645383
291,0.4615268077405631
292,0.8261779830951852
293,0.11050701983284783
294,0.4410496603572954
295,0.32142874705639973
296,0.039648832750995344
297,0.41831330853540666
298,0.36476429230952034
299,0.3409379627267939
300,0.18368244731938127
301,0.508393251009603
302,-0.06476024517716418
303,-0.23509637640381248
304,0.42229808977566574
305,0.07885116824902816
306,0.34327462995473046
307,0.21287620032621604
308,0.45744050904285016
309,0.19141069303850458
310,0.34218047397460116
311,0.24347838838030195
312,0.15257184672691979
313,-0.20930162652433842
314,0.06163390178115835
315,-0.25168155450526186
316,-0.11487459934969652
317,0.6755816022250516
318,0.27007278468218604
319,0.38341999491487155
320,0.1788310090078625
321,0.1137797655378277
322,0.30036015437712016
323,0.411416828028999
324,0.41961729341704085
325,0.5591419046840541
326,0.06519482567405249
327,-0.1198916382330063
328,-0.07250330520570464
329,0.22907225376586052
330,-0.3130994240372729
331,0.3875631928492779
332,0.27509603699509466
333,0.3381210421740112
334,-0.034195960755201205
335,-0.03645131975595686
336,0.09356748664705222
337,0.208620044948933
338,0.053594178894135924
339,0.5331597436088426
340,0.531374686464498
341,0.436597214188578
342,0.5286827653731953
343,0.15053583870581372
344,0.07590738331637957
345,0.6584082549592649
346,0.6730748461952061
347,-0.16741854498202968
348,0.3485410218101964
349,0.5006919439429423
350,0.3257603206034375
351,-0.07299026171361839
352,0.29492196386697955
353,0.49711066260523307
354,0.3135652025501571
355,0.2501060432904124
356,0.15026225593967657
357,-0.0711848331055441
358,0.240850421050197
359,0.3283757716076212
360,0.42037032437141825
361,0.05433472793690336
362,0.21598162405440818
363,0.36753740969664694
364,0.3919722209566393
365,0.10144616746668794
366,0.346508226641709
367,0.18831010266549122
368,0.5375405535187032
369,0.5554934412476693
370,0.4357987292818833
371,0.41425522693925493
372,0.2975822769615878
373,0.023848915059849415
374,-0.11627467468612752
375,0.11677023986717011
376,0.14426569910681827
377,0.3201057006010402
378,-0.16171059602425156
379,0.5793240820151143
380,0.07306196632959844
381,0.008612967744792949
382,-0.11831670417657364
383,0.021006173553474325
384,0.10212829032313081
385,0.05799663639899416
386,-0.133380916650202
387,0.9374074591621772
388,0.05033317769483531
389,0.21669626726945324
390,0.18498153978553478
391,0.31905921498119916
392,0.4427852647920157
393,0.18386278490375535
394,0.17210375606944384
395,0.44996294751503124
396,0.5973654800646365
397,0.39042873235484443
398,0.7441822862702872
399,0.4707728204793247
400,0.38219718973651096
401,0.1794446486103068
402,0.08884912015031882
403,-0.09063153295941208
404,0.2048717231749238
405,0.24710632472142002
406,0.12911257281858057
407,0.2231243883889439
408,0.5148015029648235
409,0.3793141073733329
410,0.34116190110981914
411,0.46859264468044964
412,0.20117682740697063
413,0.12033494833607045
414,0.4231646499450799
415,0.007222608796014537
416,0.6111944656544062
417,0.48002168400622125
418,0.43602780380388023
419,0.07675873929035108
420,-0.12202818040774474
